user_id	epoch_0	epoch_1	epoch_2	epoch_3	epoch_4	epoch_5	epoch_6	epoch_7	epoch_8	epoch_9	epoch_10	epoch_11	epoch_12	epoch_13	epoch_14	epoch_15	epoch_16	epoch_17	epoch_18	epoch_19	epoch_20	epoch_21	epoch_22	epoch_23	epoch_24	epoch_25	epoch_26	epoch_27	epoch_28	epoch_29
42687	24616	24616	24616	24616	24616	24616	24616	24616	24616	24616	24616	16440	24616	24616	24616	16440	24616	24616	16440	16440	13041	16440	16440	16440	16440	24616	24616	24616	24616	24616
42688	3232	3232	22918	22918	22918	22918	3232	3232	22918	3232	22918	3232	3232	2931	22918	22918	3232	3232	22918	22918	22918	22918	22918	3232	22918	22918	9302	19405	22918	3232
42689	5470	11930	8547	11930	11930	8547	8547	8547	8547	11930	21994	8547	8547	8547	8547	21994	8547	21994	8547	8547	5470	8547	11930	5470	11930	11930	8547	13574	7917	5470
42690	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	14176	8018	14176	14176	14176	14176
42691	7096	24784	4101	3392	4101	4101	24784	4101	24784	24784	24784	7096	3392	24784	24784	24784	24784	24784	24784	17141	24784	24784	3392	24784	7096	7096	24784	3392	4101	24784
42692	23266	23266	23266	23266	23266	23266	23266	23266	23266	18915	23266	23266	2161	15291	23266	18568	20314	23266	23266	18915	23266	8683	18915	23266	20797	2161	20314	20314	23266	23266
42693	8596	8596	9275	9275	8596	9275	8596	8596	8596	8596	8596	8596	8596	27422	8596	9275	8596	9275	9275	8596	8596	9275	9275	9275	8596	9275	8596	8596	8596	9275
42694	8596	8596	3552	8596	8596	8596	3552	4101	4101	3552	3552	3552	3552	8596	3552	8596	8596	4101	8596	8596	8596	8596	8596	4101	8596	8596	3552	8596	8596	4101
42695	5855	20314	20314	20314	20314	20314	20314	20314	20314	5855	5855	5855	5855	20314	20314	5855	5855	5855	20314	20314	20314	20314	20314	20314	20314	20314	20314	20314	22161	20314
42696	13019	13019	13019	13019	13019	13019	13019	13019	13019	13019	13019	13019	13019	13019	13019	20945	20945	13019	20945	13019	13019	13019	13019	13019	13019	13019	13019	13019	13019	13019
42697	6682	6682	6682	6682	7453	7453	6682	14176	14176	7453	6682	6682	6682	18225	6682	6682	6682	14176	14176	7453	14176	14176	14176	14176	6682	6682	6682	7453	14176	14176
42698	8946	8946	8946	8946	21537	8946	8946	8049	8049	8049	21537	8049	8049	8049	8049	8049	8049	21537	8049	8049	8946	8049	21537	21537	21537	21537	21537	21537	21537	21537
42699	23299	23299	23299	23299	13673	23299	13673	13673	13673	13673	13673	13673	13673	13673	23299	23299	13673	13673	23299	23299	1122	20409	23299	23299	13673	23299	20409	13673	23299	13673
42700	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164
42701	20085	20409	20409	20409	20409	20409	20409	20409	20409	20409	20409	20409	20409	20409	20409	20409	30	20409	20409	20409	20409	20409	20409	20409	20409	20409	20409	20409	20409	20409
42702	18467	24365	24365	24365	24365	24365	24365	24365	24365	18467	24365	24365	18467	24365	18467	24365	18494	18467	24365	24365	24365	18467	24365	24365	24365	24365	24365	24365	24365	24365
42703	13019	13019	13019	13019	13019	13019	13019	13019	13019	13019	13019	20797	13019	13019	13019	13019	25282	14418	13019	13019	13019	13019	13019	13019	20797	13019	13019	13019	13019	13019
42704	23299	23299	23299	23299	993	20314	23299	3311	23299	23299	3232	23299	23299	23299	23299	23299	993	23299	23299	3232	12607	3311	23299	24250	3311	3311	23299	3311	23299	23299
42705	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	19716	16092	16092	16092	16092	16092	16092	16587	16092	16092	16092	16092	16092	16092	16092	16092	19716
42706	23299	23299	23299	23299	9254	23299	9254	23299	24250	9254	14730	23299	23299	24250	23299	9254	10707	24250	9254	25282	24250	25282	24250	24250	25282	9254	25282	25282	9254	25282
42707	10186	10186	10186	10186	10186	25453	10186	10186	10186	23073	25453	25453	25453	25453	10186	25453	25453	25453	23073	23073	23073	25453	10186	12217	10186	6860	25453	6860	4098	25453
42708	14162	14162	14162	14162	14162	14162	14162	14162	14162	15850	14162	14162	14162	15850	15850	14162	15850	14162	14162	14162	14162	14162	15850	15850	14162	14162	15850	14162	14162	14162
42709	25210	25210	25210	25210	25210	25210	25210	25210	16101	25210	18266	16101	16101	16101	25210	16101	25210	16101	25210	16101	25210	25210	25210	25210	25210	25210	25210	25210	25210	13137
42710	23118	23118	23118	1064	1064	1064	23118	23118	23118	1064	23118	23118	23118	1064	23118	23118	23118	23118	23118	23118	23118	23118	23118	1064	23118	23118	23118	23118	1064	23118
42711	17213	17213	17213	17213	17213	17213	17213	17213	17213	17213	24455	17213	17213	17213	17213	2892	16325	17213	2892	17213	17213	24455	24455	17213	17213	24455	17213	17213	24455	24455
42712	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481
42713	18727	9254	9254	9254	9254	18727	9254	18727	9254	9254	9254	18727	18727	18727	9254	9254	2502	18727	9254	9254	18727	18727	9254	18727	9254	9254	9254	18727	18727	9254
42714	15064	15064	15064	15064	15064	15064	15064	15064	15064	15064	15064	24971	24971	24971	24971	24971	15064	15064	15064	15064	24971	15064	15064	15064	15064	15064	24971	15064	15064	15064
42715	24616	24616	24616	24616	18644	24616	24616	18644	18644	24616	24616	18644	24616	20911	24616	26118	23362	24616	18644	24616	24687	24616	24616	24616	24616	24616	24616	24616	26118	26118
42716	17079	22233	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	22233	22233	6203	14418	14418	14418	14418	14418	14418	14418	14418	14418
42717	14149	14149	14149	14149	14418	14418	14149	14418	26509	14149	14418	14418	14149	14149	23466	14149	23466	14418	14149	24976	14418	14418	14418	14418	14418	14418	14418	14149	13518	13518
42718	9275	9275	9275	9275	9275	9275	9275	9275	9275	21276	9275	9275	9275	9275	9275	9275	9275	9275	9275	9275	9275	9275	9275	9275	9275	9275	9275	9275	24478	9275
42719	27322	27322	27322	27322	27322	27322	27322	27322	20649	27322	27322	27322	27322	20649	27322	27322	20649	20649	20649	27322	20649	27322	27322	27322	27322	27322	20649	27322	27322	20649
42720	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	23266	16092	23266	23266	23266	23266	16092	16092	23266	16092	23118	13019	16092	16092	26020	16092	23118	26020	16092	23266
42721	19348	19348	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	19348	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476
42722	23227	4101	4101	4101	4101	4101	23227	4101	4101	4101	4101	4101	23227	23227	23227	4101	4101	4101	4101	4101	4101	4101	4101	4101	23227	23227	4101	4101	4101	4101
42723	25694	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	1224	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195
42724	2606	16223	24250	13673	13673	14149	18915	19913	25210	22503	4000	20797	2606	18915	14149	14149	25265	2606	2606	9167	18915	16465	16465	25210	13673	19885	16465	16465	22041	776
42725	14992	14992	15437	14992	14992	15437	15437	14992	14992	15437	15437	14992	14992	22051	15437	22051	17141	15437	14992	14992	15437	15437	14992	14992	22051	15437	14992	14992	14992	14992
42726	23266	23266	23266	26824	23266	9565	26824	23266	26824	15064	9565	9565	9565	15332	1048	1048	23266	9565	8186	23266	26824	23266	15064	15064	9565	23266	12969	23266	23266	9831
42727	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	11164	25239	22868	25239	25239
42728	10802	14724	10802	10802	10802	14724	14724	14724	14724	14724	14724	10802	10802	10802	10802	14724	22958	14724	14724	10802	14724	10802	10802	10802	10802	14724	10802	10802	10802	10802
42729	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	1699	26300	26300	18550	26300	26300	9302	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300
42730	23299	23299	23299	23299	8596	23299	23299	23299	8886	23299	15633	8886	23299	8596	23299	23299	1140	8886	8596	15633	8886	8886	8596	8886	23299	23299	15633	23299	23299	23299
42731	8596	8596	8596	8596	8596	8596	8596	8596	8596	25406	25406	8596	8596	15682	25406	25406	9195	8596	8596	25406	8596	8596	8596	8596	8596	8596	25406	25406	8596	15682
42732	14040	18481	18481	18481	18481	14040	14040	14040	14040	14040	14040	14040	18481	24365	18481	18481	14040	18481	14040	14040	18481	18481	18481	14040	14040	18481	14040	14040	15147	18481
42733	6314	1049	1049	1049	1049	1049	5223	5223	5223	5223	1049	1049	5223	13385	5223	5223	5223	5223	5223	5223	5223	5223	5223	5223	1049	13385	5223	5223	5223	5223
42734	8893	8893	8893	8893	8893	8893	8893	8893	16196	16196	8893	16196	8893	2	8893	16196	16196	8893	16196	9489	16196	16196	8893	16196	16196	16196	16196	8893	16196	16196
42735	26020	26020	20364	8886	26020	20364	8886	26020	18417	8886	8886	18417	8886	8886	26020	18417	20364	20364	26020	20364	21873	8886	26020	20364	8886	8886	20248	20364	20364	20364
42736	16101	3943	16101	3943	3943	3943	3943	16101	16101	3943	16101	16101	16101	3943	16101	16101	22173	16101	3943	3943	3943	16101	16101	22173	16101	16101	16101	16101	16101	16101
42737	19716	19716	19716	19716	19716	19716	19716	19589	19716	19716	19716	19716	19716	19716	19716	19716	19716	19716	19716	19716	21664	21664	19716	19716	19716	19716	19716	19589	19716	19716
42738	16196	16196	16196	16196	16196	16196	16196	16196	16196	16196	16196	16196	16196	16196	7971	16196	16196	16196	16196	16196	7971	16196	16196	16196	16196	16196	16196	16196	16196	16196
42739	19525	19525	19525	8946	3710	19525	19525	19525	19525	19525	19525	19525	19525	23259	19525	19525	24270	453	19525	19525	23259	453	7023	23259	19525	453	453	19525	453	3710
42740	1818	2017	2017	1818	2017	13366	1818	1818	1818	1818	2017	11177	1818	13366	1818	13366	13366	13366	1818	6271	11177	26552	1818	2017	13366	11177	26552	2017	26552	26552
42741	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172	10172
42742	24164	24164	20364	24164	24164	4000	4000	24164	4710	4000	4000	20364	4710	4710	23466	19447	24164	24164	24164	24164	4000	24164	4710	24164	4000	24164	4000	24164	24164	4710
42743	24164	24164	24164	24164	24164	24164	24164	5384	24164	24164	24164	24164	24976	5384	24164	24164	9679	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164
42744	17351	19021	19021	2498	19021	15906	19021	15906	15906	15906	15906	15906	12785	15906	15906	19021	19021	15906	15906	12785	19021	15906	19021	15906	15906	15906	15906	15906	15906	15906
42745	25939	25939	25939	25939	25939	25939	25939	25939	25939	25939	25939	25939	25939	6373	25939	25939	25939	2590	25939	2590	25939	25939	25939	25939	2590	2590	25939	25939	25939	25939
42746	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	11930	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	11930	23299	23299	23299	23299	23299	23299	11930	23299
42747	5855	5855	5855	5855	5855	5855	5855	5855	5855	5855	5855	5855	5855	5855	5855	5855	16914	10369	5855	5855	7362	5855	5855	5855	5855	5855	5855	10369	5855	5855
42748	15650	15650	15650	15650	23671	15650	15650	15650	15650	15650	15650	15650	14435	15650	15650	14435	2036	23671	15650	15650	23671	23671	2036	21983	15650	15650	15650	15650	15650	15650
42749	7023	7023	7023	7023	7023	7023	7023	7023	7023	7023	7023	7023	7023	9607	7023	7023	7023	7023	7023	9607	7023	7023	7023	7023	7023	7023	7023	7023	1034	1034
42750	20436	12590	19913	20436	20436	19913	20436	19913	19913	12590	12590	12590	12590	20436	20436	20436	19913	20436	20436	20436	12590	20436	20436	20436	20436	19913	12590	20436	19913	19913
42751	13019	13019	13019	13019	13019	13019	13019	13019	13019	13019	13019	13019	13019	1818	13019	13019	1818	13019	13019	1818	13019	13019	13019	13019	1818	13019	13019	13019	13019	13019
42752	8596	8596	12574	8596	8596	12574	12574	8596	8596	12574	8596	8596	12574	8596	12574	12574	6528	12574	8596	8596	12574	8596	8596	8596	12574	8596	8596	8596	8596	8596
42753	19885	19885	19885	19885	19885	19885	15850	19885	19885	15850	19885	15850	19885	19885	19885	17278	19885	19885	15850	15850	19885	19885	19885	15850	15850	19885	15850	15850	19885	19885
42754	9479	24639	24639	24639	9479	9479	9479	24639	9479	9479	9479	24639	9479	24639	24639	9479	9479	24639	9479	9479	24639	9479	9479	9479	24639	9479	9479	13581	24639	24639
42755	2398	1777	1777	3392	2398	2398	2398	2398	2398	2398	2398	1777	2398	2398	2398	2398	2398	2398	2398	3392	2398	2398	2398	2398	2398	2398	2398	2398	1777	1777
42756	15633	8886	5206	8886	4945	926	26059	926	5206	926	15633	26059	26059	15633	5206	5206	5206	5206	5206	926	926	926	8886	8886	8886	8886	926	926	926	8886
42757	16092	16092	16092	16092	16092	26486	16092	16092	16092	16092	16092	16092	16092	26486	11851	16092	16092	11851	16092	16092	26486	26486	26486	16092	16092	16092	16092	16092	16092	25210
42758	20224	20224	12187	20224	20224	12187	20224	20224	20224	20224	20224	20224	20224	20224	20224	20224	27673	20224	12187	8018	12187	12187	12187	13581	13581	12187	12187	20224	20224	20224
42759	15650	14149	14149	14149	14149	14149	14149	14149	14149	15650	15314	14149	14149	14149	14149	14149	15314	14149	14149	15314	14149	14149	15314	15314	15650	14149	14149	14149	14149	14149
42760	23597	23597	23597	18275	23597	23597	23597	23597	23597	23597	23597	23597	18275	18275	18275	18275	18275	23597	18275	18275	7126	23597	23597	23597	23597	23597	18275	18275	18275	23597
42761	16092	16092	16092	16092	16092	16092	16092	23299	16092	16092	16092	16092	16092	9708	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	26020	11370	16092	16092	16092	2606
42762	12719	19182	7628	7628	19182	7628	7628	7189	12719	7628	19182	7628	7628	18915	12719	19182	19182	7189	12719	12719	7189	7628	7628	7628	19182	7189	7628	7628	19182	7189
42763	3155	5470	3155	3155	5470	3155	5470	4101	3155	12602	12602	12602	3155	3155	3155	5206	5470	3155	5470	3155	3155	3155	5470	5470	3155	4101	3155	12602	3155	3155
42764	8596	8596	8596	8596	8596	8596	8596	8596	8596	3311	3311	8596	5855	3311	20436	20436	14724	5855	8596	3311	8596	8596	8596	20436	8596	8596	5855	20436	20436	3311
42765	20357	20357	20357	6598	20357	14746	6598	14746	6598	6598	6598	20357	20357	6598	6598	14746	20357	6682	14746	20357	14746	14746	6598	14746	6682	6598	20357	20357	20357	14746
42766	26059	455	26059	21025	455	455	9167	455	21025	26059	26059	26059	26059	26059	26059	26059	26059	26059	26059	26059	26059	26059	26059	26059	26059	26059	26059	455	21025	26059
42767	26300	26300	26300	26300	21276	21276	21276	21276	21276	21276	21276	21276	21276	26300	26300	21276	21276	21276	21276	21276	21276	26300	21276	21276	21276	26300	26300	26300	21276	24603
42768	993	993	20797	993	993	27048	993	993	993	27048	993	20797	27048	993	20797	21994	993	993	993	27048	27048	27048	2425	21994	993	993	993	993	993	993
42769	13019	9275	9275	13019	13019	13019	13019	13019	13019	13019	13019	21422	13019	13019	13019	13019	13019	9275	9275	13019	24687	9275	13019	13019	20436	13019	13019	13019	13019	13019
42770	11754	12143	11754	18141	18141	18141	15064	18141	16765	15064	3460	11754	11754	12143	16765	18141	16765	12143	11754	16765	15064	12143	12143	18141	12143	18141	16765	12143	15064	15064
42771	4000	4000	4000	4000	21501	4000	4000	4000	4000	4000	8945	21501	4000	8945	4000	4000	21501	4000	4000	8945	4000	4000	8945	8945	4000	18654	21501	4000	4000	21501
42772	16092	16092	20357	16092	20357	16092	16092	20293	7628	16092	7628	16092	16092	16092	20357	7628	16092	16092	20357	5032	8946	20293	20357	16092	20357	7628	16092	16092	5032	20357
42773	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	23505	545	8894
42774	26020	23516	26020	26020	13019	13019	13019	23516	13019	13019	13019	13019	13019	13019	13019	13019	17656	13019	23516	13019	13019	13019	26020	13019	13019	13019	13019	13019	13019	13019
42775	11930	2161	25282	25282	25282	2161	2161	25282	25282	11930	9565	25282	25282	25282	25282	25282	25282	11930	25282	25282	2161	25282	3972	2161	2161	9565	25778	11930	11930	11930
42776	18481	18481	18481	18481	18481	18481	18481	18481	5965	18481	5965	18481	2425	2425	18481	5965	5965	18481	18481	18481	18481	5965	18481	2425	18481	18481	18481	18481	22041	5965
42777	26705	8893	8893	26705	8893	26705	8893	1096	8893	8893	26705	26705	26705	26705	26705	8893	8702	26705	26705	26705	8893	8893	1096	1096	1096	1096	26705	26705	26705	26705
42778	20357	20357	20357	20357	20357	20357	20357	14149	20357	20357	20357	20357	20357	20357	23671	20357	20357	20357	20357	9167	3297	23671	20357	14149	14149	14149	14149	20357	20357	23671
42779	8893	8893	8893	8893	8893	8893	8893	8893	8893	8893	8893	8893	15096	8893	8893	8893	8893	8893	8893	8893	8893	8893	8893	8893	8893	15096	8893	8893	8893	8893
42780	14162	14162	14162	14162	14162	14162	14162	14162	14162	14162	14162	10655	14162	14162	14162	14162	11484	14162	14162	14162	11484	14162	11484	11484	11484	14162	14162	14162	12303	14162
42781	6682	6682	13673	6682	6682	13673	6682	13673	13673	13673	6682	13673	13673	23655	13673	6682	25429	6682	6682	6682	6682	23597	13673	13673	6682	6682	6682	6682	6682	6682
42782	24616	24616	24616	24616	24616	24616	24616	24616	6255	24616	1096	24616	24616	24616	24616	25265	24616	24616	6255	26118	24616	24616	24616	24616	24616	24616	24616	24616	24616	24616
42783	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	18994	25239	25239	25239	18994	25239	25239	18994	18994
42784	11930	11930	11930	11930	11930	11930	11930	11930	11930	11930	11930	11930	11930	5153	11930	11930	11930	11930	11930	19589	11930	11930	11930	11930	11930	11930	11930	11930	11930	11930
42785	11924	8048	18915	8048	18915	8048	18915	18915	18915	8048	18915	11924	18915	11924	8048	11924	8048	18915	18915	8048	18915	18915	18915	11924	18915	18915	11924	8048	8048	8048
42786	16470	16470	16470	16470	16470	16470	16470	121	16470	121	16470	4000	16470	16470	121	16470	16470	16470	16470	16470	16470	16470	16470	16470	16470	16470	16470	16470	23937	16470
42787	17079	11859	13889	13889	13889	27622	13889	13889	27622	13889	13889	13889	13889	13889	13889	13889	13889	13889	27622	27622	13889	27622	27622	27622	27622	13889	13889	27622	27622	13889
42788	9708	9708	9708	5470	9708	993	993	9708	5470	9708	5470	9708	5470	9708	5470	5470	5470	9708	9708	5470	9708	9708	9708	5470	993	5470	9708	9708	5470	9708
42789	8596	8596	12719	9947	8596	9947	24784	8596	8596	9947	8596	24784	12719	12719	12719	8596	8596	9947	8596	7276	9947	8596	12719	7276	18149	12719	8596	8596	8596	9947
42790	6856	6856	6856	6856	20911	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	13013	6856	6856	13013	6856	6856	13013	20911	6856	6856	13013	20911	20911
42791	14724	14724	14724	18171	9725	14724	18171	9725	14724	9725	18171	18171	9725	18171	14724	14724	14724	9725	14724	18171	14724	9725	9725	14724	9725	14724	17825	9725	14724	9725
42792	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	23118	16092	16092	23118	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	4710
42793	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	25915	8886	8886	25915	8886	8886	8886	8886	8886	8886	25915	8886	8886	8886	8886	8886	25915	8886	8886	25915
42794	26300	26300	26300	26300	26300	26300	26300	26300	17751	17751	26300	26300	26300	26300	26300	26300	17751	26300	26300	17751	17751	26300	26300	26300	26300	26300	26300	26300	26300	17751
42795	23516	23516	23516	23516	3972	23516	23516	23516	23516	23516	3972	23516	23516	23516	23516	3972	23516	23516	3972	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516
42796	926	926	7628	7628	926	7628	7628	7628	7628	926	7628	926	926	7628	926	926	926	926	926	926	7628	926	7628	7628	926	2162	7628	926	926	926
42797	13297	13297	21987	4855	4855	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297	13297
42798	5032	5032	5032	5032	5032	5032	5032	5032	5032	5032	5032	5032	5032	5032	5032	5032	11401	5032	5032	11401	12741	5032	11401	5032	5032	5032	5032	5032	5032	5032
42799	27656	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	8195	27656	19349	8195	8195	8195	8195	8195	8195	8195	8195
42800	10655	10655	10655	10655	10655	10655	10655	10655	10655	10655	10655	10655	10655	21617	10655	10655	10655	10655	27567	10655	10655	10655	10655	10655	10655	27567	10655	27567	10655	27567
42801	18481	18481	18481	18481	18481	5470	18481	18481	5470	18481	5470	5470	5470	18481	5470	18481	5470	5470	5470	5470	5470	18481	18481	18481	18481	18481	5470	18481	5470	18481
42802	14149	14149	14149	14149	21501	14149	14149	21501	14149	5818	5818	21501	14149	21501	21501	21501	21501	14149	14149	21501	14149	14149	21501	14149	5818	14149	14149	14149	21501	21501
42803	9708	9708	9708	9708	9708	9708	5470	9708	9708	9708	3155	9708	3155	9708	9708	5470	20409	9708	5470	16465	9708	9708	20409	5470	3155	5470	5470	5470	9708	9708
42804	15905	15905	17751	15905	17751	17751	17751	17751	17751	17751	17751	17751	17751	15905	17751	17751	15905	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751
42805	20293	20293	20293	20293	4945	20293	20293	5032	20293	20293	20851	5032	20293	6860	4945	20293	20293	20293	18994	18994	4945	20293	15064	20293	20293	4945	20293	4945	20293	20293
42806	18727	19865	19865	18727	18727	19865	18727	19865	18727	18550	18550	18550	18727	18727	18727	18550	18727	18727	19865	18727	18727	19865	18550	18727	19865	19865	19865	18727	18727	18550
42807	8946	8946	5855	8946	5855	5855	8946	8946	8946	5855	5855	5855	5855	5855	5855	8946	5855	5855	5855	5855	8946	5855	5855	5855	5855	5855	5855	5855	1964	5855
42808	8048	8048	8048	8048	8048	8048	24784	24784	24784	8048	16809	24784	8048	16809	16809	16809	24784	24784	8048	24784	24784	24784	24784	24784	8048	8048	16809	16809	8048	16809
42809	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751	382	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751
42810	4778	3478	4778	3403	19958	4778	4778	3478	4778	4778	12002	4778	4778	3478	4778	4778	4778	4778	4778	4778	4778	12002	12002	4778	3478	2485	12002	4778	4778	3478
42811	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	18644	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092
42812	26300	26300	26300	11930	26300	26300	26300	12574	26300	11930	26300	11930	11930	12712	26300	11930	12574	11930	26300	11930	26300	11930	11930	26300	26300	26300	26300	26300	12574	26300
42813	15650	15650	15650	15650	15650	15650	15650	4710	4710	15650	15650	20364	15650	15650	15650	20364	20364	15650	15650	4710	20364	15650	15650	15650	15650	15650	15650	15650	15650	20364
42814	3232	24616	24616	24616	3232	24616	24616	3232	3232	24616	24616	3232	24616	20189	3232	25406	25406	24616	3232	3232	25406	24616	3232	24616	3232	3232	24616	27143	3232	3232
42815	15650	15650	15650	9254	15650	15650	15650	15650	15650	15650	9254	15650	15650	15650	15650	15650	9254	15650	15650	15650	9254	15650	15650	15650	8945	12408	15650	15650	9254	15650
42816	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092
42817	14746	14746	14746	14746	14746	14746	17493	14746	14746	14746	19913	14746	14746	23814	19913	20706	14746	14746	14746	19913	6071	14746	20706	20706	19913	14746	14746	14746	14746	14746
42818	22119	19349	19349	19349	19349	19349	22119	19349	19349	19349	19349	22119	22119	22119	22119	22119	19349	19349	19349	19349	22119	19349	19349	22119	19349	22119	22119	22119	22119	19349
42819	16092	16092	16092	16092	16092	26486	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	12674	16092	26486	16092	16092	16092	16092	16092	16092	16092	23299	23299
42820	2315	2315	17047	2315	2315	2315	2315	2315	2315	2315	2315	2315	2315	2315	2315	2315	2315	17047	2315	2315	2315	2315	2315	2315	2315	17047	2315	2315	17047	2315
42821	15633	3232	3232	3232	20314	4710	15633	4710	20314	15633	15633	3232	15633	15633	15633	15633	20314	15633	15633	15633	20314	15633	3232	15633	3232	15633	15633	20314	3232	20314
42822	24616	24616	24616	24616	16465	24616	17213	17213	17213	17213	12590	17213	24616	16465	24616	12590	16465	24616	24616	24616	25736	24616	24616	16465	17213	24616	24616	24616	17213	24616
42823	17052	10463	10463	10463	5841	10463	10463	10463	10463	10463	10463	10463	10463	5841	10463	10463	17052	10463	10463	10463	10463	10463	10463	10463	10463	5841	10463	10463	10463	10463
42824	5206	5206	5206	5206	5206	5206	5206	5206	2036	5206	5206	5206	5206	5206	25109	25109	5206	5206	5206	2036	2036	2036	2036	5206	2036	2036	2036	5206	5206	5206
42825	26088	26088	26088	26088	26088	26088	26088	26088	26088	26088	26088	26088	26088	19583	26088	19583	21945	26088	19583	26088	26088	26088	26088	26088	26088	26088	26088	26088	26088	26088
42826	9275	9275	9275	9275	9275	9275	9275	20436	9725	20436	20436	14878	25939	14878	9725	20436	20436	9275	9275	9725	9725	9725	20436	20436	20436	9725	9725	3879	21282	9275
42827	20357	20357	20357	20357	20357	20357	20357	20357	20357	20357	8186	20357	20357	20357	20357	20357	20357	20357	20357	20357	20357	20357	20357	20357	20357	20357	20357	20357	19776	20357
42828	12911	18727	18727	12911	12911	12911	12911	12911	18727	16587	10181	16587	455	8463	16587	12911	18727	12911	12911	24639	455	18727	12911	16587	18727	12911	18727	12911	18727	18727
42829	14040	453	14040	14040	14040	20825	14040	14040	14040	453	20825	17213	20825	14040	453	14040	14040	453	14040	20825	20825	453	17213	14040	14040	14040	14040	17047	17047	17047
42830	12911	12911	12911	12911	12911	12911	12911	12911	17493	17493	12911	17825	12911	21767	23466	12911	12911	12911	17825	12911	12911	12911	12911	12911	12911	12911	12911	17493	12911	12911
42831	22962	6577	1461	6577	1461	1461	1461	1461	1461	1461	1461	1461	6577	6577	6577	6577	6577	1461	6577	6577	1461	6577	1461	1461	1461	1461	1461	1461	1461	1461
42832	25406	25406	25406	25406	25406	25406	25406	10655	25406	25406	25406	25406	25406	22051	25406	25406	25406	25406	25406	10655	18717	10655	10655	10655	10655	25406	25406	25406	10655	25406
42833	6598	6598	6598	6598	6598	6598	6598	6598	6598	6598	10927	6598	6598	6598	15535	6598	6598	6598	15535	6598	6598	6598	6598	6598	15535	6598	15535	15535	15535	15535
42834	18481	18481	22918	22918	22918	22918	18481	18481	22918	18481	18481	18481	18481	22918	18481	18481	18481	18481	18481	22918	18481	18481	22918	22918	18481	22918	18481	18481	18481	18481
42835	23266	23266	23266	23266	23266	12143	23266	23266	23266	23266	23266	23266	23266	12143	23266	23266	23266	23266	23266	23266	23266	23266	23266	23266	23266	23266	23266	12143	23266	23266
